-8.813096683481452809e-01,-6.241871923036923953e+00,0.000000000000000000e+00
1.540294783715563387e+00,4.185130321412493970e+00,0.000000000000000000e+00
-1.130169683877596309e+00,4.923784790901293285e+00,0.000000000000000000e+00
-5.776288753077709615e-01,-1.927042988211727481e+00,1.000000000000000000e+00
-2.824828639304224787e+00,-4.977135213416424619e+00,0.000000000000000000e+00
3.857427023329980997e+00,1.420426332870632136e+00,0.000000000000000000e+00
1.169220951769913919e+00,-3.601812869246537319e-01,1.000000000000000000e+00
-2.917953873677909815e+00,-1.493392497498036819e+00,0.000000000000000000e+00
3.696920329465371302e-01,-2.612943133431657738e+00,0.000000000000000000e+00
-5.914148605641186274e-01,-4.197611689739329854e+00,0.000000000000000000e+00
-3.114060106851763710e+00,-1.923586625092771896e-01,0.000000000000000000e+00
-1.306734122521918118e-01,2.961470286296863819e+00,0.000000000000000000e+00
-5.976162208328797965e-01,-4.764953886944232053e+00,0.000000000000000000e+00
1.378308343462680385e+00,4.087106229475842234e+00,0.000000000000000000e+00
-6.104927373700306248e-01,-3.704055189380874302e-01,1.000000000000000000e+00
-1.273044901888030767e+00,-9.589365872051635042e-01,1.000000000000000000e+00
5.713648330807697961e-01,4.183276644706827696e+00,0.000000000000000000e+00
-3.172842948086759929e+00,-6.236171876033538286e-01,0.000000000000000000e+00
-1.262438237325925083e+00,-4.007550673777513062e+00,0.000000000000000000e+00
-1.856689702098183181e+00,9.195822530844113274e-01,0.000000000000000000e+00
2.322630698266393789e+00,3.955257207144741827e+00,0.000000000000000000e+00
2.601946986164253572e-01,2.743212819535752356e+00,0.000000000000000000e+00
1.301937805933220504e+00,1.216154952320978477e+00,1.000000000000000000e+00
-2.427720552998653858e+00,-1.419179340912750664e+00,0.000000000000000000e+00
-8.236244370046492680e-01,4.491368839798565382e+00,0.000000000000000000e+00
-1.296293015381750624e-01,-3.950055165754089881e+00,0.000000000000000000e+00
1.202604703019224841e+00,-3.696218623160353989e+00,0.000000000000000000e+00
5.038350258464902032e-01,3.269082949459043430e+00,0.000000000000000000e+00
-8.270471470543542258e-01,2.770993863593546269e+00,0.000000000000000000e+00
2.491408568063078643e+00,-1.213788039342862390e+00,0.000000000000000000e+00
-2.470414191124076453e+00,3.693372285711551406e+00,0.000000000000000000e+00
1.962876618910562421e+00,2.376821468013468497e+00,0.000000000000000000e+00
-2.804455132903711956e+00,5.818372707356095352e-01,0.000000000000000000e+00
2.313170475498261602e+00,-6.580055207570472575e+00,0.000000000000000000e+00
1.532127923475941733e+00,-3.486823418212232628e-01,0.000000000000000000e+00
2.041871385980452036e+00,-1.032946245414618325e+00,0.000000000000000000e+00
-7.837526849334993662e-01,7.850005916035438513e-01,1.000000000000000000e+00
-3.116274131709145578e+00,3.287339481015486342e+00,0.000000000000000000e+00
2.918177334946399082e+00,5.251300080027124118e+00,0.000000000000000000e+00
2.303934352775110384e+00,-3.580961723480592607e+00,0.000000000000000000e+00
1.155075615727062965e+00,1.636809343853576681e+00,1.000000000000000000e+00
-5.204468899793101011e-01,6.139824470713669768e+00,0.000000000000000000e+00
1.459937448642468993e+00,-9.017264953748488354e-01,1.000000000000000000e+00
1.997774587025601623e+00,-2.762782256882932441e-01,0.000000000000000000e+00
7.174022016829122439e-01,-3.819015829096796377e+00,0.000000000000000000e+00
-4.800515056071331443e+00,-3.417674168303888038e+00,0.000000000000000000e+00
